region,date,cumulative_active,cumulative_confirmed,cumulative_deaths,cumulative_recovered,cases_active,cases_confirmed,cases_deaths,cases_recovered
Jamaica,2020-02-25,0,0,0,0,0,0,0,0
Jamaica,2020-02-26,0,0,0,0,0,0,0,0
Jamaica,2020-02-27,0,0,0,0,0,0,0,0
Jamaica,2020-02-28,0,0,0,0,0,0,0,0
Jamaica,2020-02-29,0,0,0,0,0,0,0,0
Jamaica,2020-02-03,0,0,0,0,0,0,0,0
Jamaica,2020-02-04,0,0,0,0,0,0,0,0
Jamaica,2020-02-05,0,0,0,0,0,0,0,0
Jamaica,2020-02-06,0,0,0,0,0,0,0,0
Jamaica,2020-02-07,0,0,0,0,0,0,0,0
Jamaica,2020-02-08,0,0,0,0,0,0,0,0
Jamaica,2020-02-09,0,0,0,0,0,0,0,0
Jamaica,2020-03-01,0,0,0,0,0,0,0,0
Jamaica,2020-03-10,0,0,0,0,0,0,0,0
Jamaica,2020-03-11,1,1,0,0,1,1,0,0
Jamaica,2020-03-12,2,2,0,0,1,1,0,0
Jamaica,2020-03-13,8,8,0,0,6,6,0,0
Jamaica,2020-03-14,8,8,0,0,0,0,0,0
Jamaica,2020-03-15,10,10,0,0,2,2,0,0
Jamaica,2020-03-16,8,10,0,2,-2,0,0,2
Jamaica,2020-03-17,10,12,0,2,2,2,0,0
Jamaica,2020-03-18,11,13,0,2,1,1,0,0
Jamaica,2020-03-19,12,15,1,2,1,2,1,0
Jamaica,2020-03-02,0,0,0,0,0,0,0,0
Jamaica,2020-03-20,13,16,1,2,1,1,0,0
Jamaica,2020-03-21,13,16,1,2,0,0,0,0
Jamaica,2020-03-22,13,16,1,2,0,0,0,0
Jamaica,2020-03-03,0,0,0,0,0,0,0,0
Jamaica,2020-03-04,0,0,0,0,0,0,0,0
Jamaica,2020-03-05,0,0,0,0,0,0,0,0
Jamaica,2020-03-06,0,0,0,0,0,0,0,0
Jamaica,2020-03-07,0,0,0,0,0,0,0,0
Jamaica,2020-03-08,0,0,0,0,0,0,0,0
Jamaica,2020-03-09,0,0,0,0,0,0,0,0
Japan,2020-01-23,1,1,0,0,-1,-1,0,0
Japan,2020-01-24,2,2,0,0,1,1,0,0
Japan,2020-01-25,2,2,0,0,0,0,0,0
Japan,2020-01-26,3,4,0,1,1,2,0,1
Japan,2020-01-27,3,4,0,1,0,0,0,0
Japan,2020-01-28,6,7,0,1,3,3,0,0
Japan,2020-01-29,6,7,0,1,0,0,0,0
Japan,2020-01-30,10,11,0,1,4,4,0,0
Japan,2020-01-31,14,15,0,1,4,4,0,0
Japan,2020-02-01,19,20,0,1,5,5,0,0
Japan,2020-02-10,22,26,0,4,-3,0,0,3
Japan,2020-02-11,17,26,0,9,-5,0,0,5
Japan,2020-02-12,19,28,0,9,2,2,0,0
Japan,2020-02-13,18,28,1,9,-1,0,1,0
Japan,2020-02-14,19,29,1,9,1,1,0,0
Japan,2020-02-15,30,43,1,12,11,14,0,3
Japan,2020-02-16,46,59,1,12,16,16,0,0
Japan,2020-02-17,53,66,1,12,7,7,0,0
Japan,2020-02-18,60,74,1,13,7,8,0,1
Japan,2020-02-19,65,84,1,18,5,10,0,5
Japan,2020-02-02,19,20,0,1,0,0,0,0
Japan,2020-02-20,75,94,1,18,10,10,0,0
Japan,2020-02-21,82,105,1,22,7,11,0,4
Japan,2020-02-22,99,122,1,22,17,17,0,0
Japan,2020-02-23,124,147,1,22,25,25,0,0
Japan,2020-02-24,136,159,1,22,12,12,0,0
Japan,2020-02-25,147,170,1,22,11,11,0,0
Japan,2020-02-26,165,189,2,22,18,19,1,0
Japan,2020-02-27,188,214,4,22,23,25,2,0
Japan,2020-02-28,202,228,4,22,14,14,0,0
Japan,2020-02-29,204,241,5,32,2,13,1,10
Japan,2020-02-03,19,20,0,1,0,0,0,0
Japan,2020-02-04,21,22,0,1,2,2,0,0
Japan,2020-02-05,21,22,0,1,0,0,0,0
Japan,2020-02-06,44,45,0,1,23,23,0,0
Japan,2020-02-07,24,25,0,1,-20,-20,0,0
Japan,2020-02-08,24,25,0,1,0,0,0,0
Japan,2020-02-09,25,26,0,1,1,1,0,0
Japan,2020-03-01,218,256,6,32,14,15,1,0
Japan,2020-03-10,470,581,10,101,45,70,0,25
Japan,2020-03-11,506,639,15,118,36,58,5,17
Japan,2020-03-12,505,639,16,118,-1,0,1,0
Japan,2020-03-13,564,701,19,118,59,62,3,0
Japan,2020-03-14,633,773,22,118,69,72,3,0
Japan,2020-03-15,699,839,22,118,66,66,0,0
Japan,2020-03-16,654,825,27,144,-45,-14,5,26
Japan,2020-03-17,705,878,29,144,51,53,2,0
Japan,2020-03-18,716,889,29,144,11,11,0,0
Japan,2020-03-19,745,924,29,150,29,35,0,6
Japan,2020-03-02,236,274,6,32,18,18,0,0
Japan,2020-03-20,739,963,33,191,-6,39,4,41
Japan,2020-03-21,740,1007,35,232,1,44,2,41
Japan,2020-03-22,811,1086,40,235,71,79,5,3
Japan,2020-03-03,244,293,6,43,8,19,0,11
Japan,2020-03-04,282,331,6,43,38,38,0,0
Japan,2020-03-05,311,360,6,43,29,29,0,0
Japan,2020-03-06,368,420,6,46,57,60,0,3
Japan,2020-03-07,379,461,6,76,11,41,0,30
Japan,2020-03-08,420,502,6,76,41,41,0,0
Japan,2020-03-09,425,511,10,76,5,9,4,0
Jordan,2020-01-23,0,0,0,0,0,0,0,0
Jordan,2020-01-24,0,0,0,0,0,0,0,0
Jordan,2020-01-25,0,0,0,0,0,0,0,0
Jordan,2020-01-26,0,0,0,0,0,0,0,0
Jordan,2020-01-27,0,0,0,0,0,0,0,0
Jordan,2020-01-28,0,0,0,0,0,0,0,0
Jordan,2020-01-29,0,0,0,0,0,0,0,0
Jordan,2020-01-30,0,0,0,0,0,0,0,0
Jordan,2020-01-31,0,0,0,0,0,0,0,0
Jordan,2020-02-01,0,0,0,0,0,0,0,0
Jordan,2020-02-10,0,0,0,0,0,0,0,0
Jordan,2020-02-11,0,0,0,0,0,0,0,0
Jordan,2020-02-12,0,0,0,0,0,0,0,0
Jordan,2020-02-13,0,0,0,0,0,0,0,0
Jordan,2020-02-14,0,0,0,0,0,0,0,0
Jordan,2020-02-15,0,0,0,0,0,0,0,0
Jordan,2020-02-16,0,0,0,0,0,0,0,0
Jordan,2020-02-17,0,0,0,0,0,0,0,0
Jordan,2020-02-18,0,0,0,0,0,0,0,0
Jordan,2020-02-19,0,0,0,0,0,0,0,0
Jordan,2020-02-02,0,0,0,0,0,0,0,0
Jordan,2020-02-20,0,0,0,0,0,0,0,0
Jordan,2020-02-21,0,0,0,0,0,0,0,0
Jordan,2020-02-22,0,0,0,0,0,0,0,0
Jordan,2020-02-23,0,0,0,0,0,0,0,0
Jordan,2020-02-24,0,0,0,0,0,0,0,0
Jordan,2020-02-25,0,0,0,0,0,0,0,0
Jordan,2020-02-26,0,0,0,0,0,0,0,0
Jordan,2020-02-27,0,0,0,0,0,0,0,0
Jordan,2020-02-28,0,0,0,0,0,0,0,0
Jordan,2020-02-29,0,0,0,0,0,0,0,0
Jordan,2020-02-03,0,0,0,0,0,0,0,0
Jordan,2020-02-04,0,0,0,0,0,0,0,0
Jordan,2020-02-05,0,0,0,0,0,0,0,0
Jordan,2020-02-06,0,0,0,0,0,0,0,0
Jordan,2020-02-07,0,0,0,0,0,0,0,0
Jordan,2020-02-08,0,0,0,0,0,0,0,0
Jordan,2020-02-09,0,0,0,0,0,0,0,0
Jordan,2020-03-01,0,0,0,0,0,0,0,0
Jordan,2020-03-10,1,1,0,0,0,0,0,0
Jordan,2020-03-11,1,1,0,0,0,0,0,0
Jordan,2020-03-12,1,1,0,0,0,0,0,0
Jordan,2020-03-13,0,1,0,1,-1,0,0,1
Jordan,2020-03-14,0,1,0,1,0,0,0,0
Jordan,2020-03-15,7,8,0,1,7,7,0,0
Jordan,2020-03-16,16,17,0,1,9,9,0,0
Jordan,2020-03-17,33,34,0,1,17,17,0,0
Jordan,2020-03-18,51,52,0,1,18,18,0,0
Jordan,2020-03-19,68,69,0,1,17,17,0,0
Jordan,2020-03-02,0,0,0,0,0,0,0,0
Jordan,2020-03-20,84,85,0,1,16,16,0,0
Jordan,2020-03-21,84,85,0,1,0,0,0,0
Jordan,2020-03-22,111,112,0,1,27,27,0,0
Jordan,2020-03-03,1,1,0,0,1,1,0,0
Jordan,2020-03-04,1,1,0,0,0,0,0,0
Jordan,2020-03-05,1,1,0,0,0,0,0,0
Jordan,2020-03-06,1,1,0,0,0,0,0,0
Jordan,2020-03-07,1,1,0,0,0,0,0,0
Jordan,2020-03-08,1,1,0,0,0,0,0,0
Jordan,2020-03-09,1,1,0,0,0,0,0,0
Kazakhstan,2020-01-23,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-24,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-25,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-26,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-27,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-28,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-29,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-30,0,0,0,0,0,0,0,0
Kazakhstan,2020-01-31,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-01,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-10,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-11,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-12,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-13,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-14,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-15,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-16,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-17,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-18,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-19,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-02,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-20,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-21,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-22,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-23,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-24,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-25,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-26,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-27,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-28,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-29,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-03,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-04,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-05,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-06,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-07,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-08,0,0,0,0,0,0,0,0
Kazakhstan,2020-02-09,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-01,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-10,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-11,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-12,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-13,4,4,0,0,4,4,0,0
Kazakhstan,2020-03-14,6,6,0,0,2,2,0,0
Kazakhstan,2020-03-15,9,9,0,0,3,3,0,0
Kazakhstan,2020-03-16,10,10,0,0,1,1,0,0
Kazakhstan,2020-03-17,33,33,0,0,23,23,0,0
Kazakhstan,2020-03-18,35,35,0,0,2,2,0,0
Kazakhstan,2020-03-19,44,44,0,0,9,9,0,0
Kazakhstan,2020-03-02,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-20,46,49,3,0,2,5,3,0
Kazakhstan,2020-03-21,53,53,0,0,7,4,-3,0
Kazakhstan,2020-03-22,60,60,0,0,7,7,0,0
Kazakhstan,2020-03-03,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-04,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-05,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-06,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-07,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-08,0,0,0,0,0,0,0,0
Kazakhstan,2020-03-09,0,0,0,0,0,0,0,0
Kenya,2020-01-23,0,0,0,0,0,0,0,0
Kenya,2020-01-24,0,0,0,0,0,0,0,0
Kenya,2020-01-25,0,0,0,0,0,0,0,0
Kenya,2020-01-26,0,0,0,0,0,0,0,0
Kenya,2020-01-27,0,0,0,0,0,0,0,0
Kenya,2020-01-28,0,0,0,0,0,0,0,0
Kenya,2020-01-29,0,0,0,0,0,0,0,0
Kenya,2020-01-30,0,0,0,0,0,0,0,0
Kenya,2020-01-31,0,0,0,0,0,0,0,0
Kenya,2020-02-01,0,0,0,0,0,0,0,0
Kenya,2020-02-10,0,0,0,0,0,0,0,0
Kenya,2020-02-11,0,0,0,0,0,0,0,0
Kenya,2020-02-12,0,0,0,0,0,0,0,0
Kenya,2020-02-13,0,0,0,0,0,0,0,0
Kenya,2020-02-14,0,0,0,0,0,0,0,0
Kenya,2020-02-15,0,0,0,0,0,0,0,0
Kenya,2020-02-16,0,0,0,0,0,0,0,0
Kenya,2020-02-17,0,0,0,0,0,0,0,0
Kenya,2020-02-18,0,0,0,0,0,0,0,0
Kenya,2020-02-19,0,0,0,0,0,0,0,0
Kenya,2020-02-02,0,0,0,0,0,0,0,0
Kenya,2020-02-20,0,0,0,0,0,0,0,0
Kenya,2020-02-21,0,0,0,0,0,0,0,0
Kenya,2020-02-22,0,0,0,0,0,0,0,0
Kenya,2020-02-23,0,0,0,0,0,0,0,0
Kenya,2020-02-24,0,0,0,0,0,0,0,0
Kenya,2020-02-25,0,0,0,0,0,0,0,0
Kenya,2020-02-26,0,0,0,0,0,0,0,0
Kenya,2020-02-27,0,0,0,0,0,0,0,0
Kenya,2020-02-28,0,0,0,0,0,0,0,0
Kenya,2020-02-29,0,0,0,0,0,0,0,0
Kenya,2020-02-03,0,0,0,0,0,0,0,0
Kenya,2020-02-04,0,0,0,0,0,0,0,0
Kenya,2020-02-05,0,0,0,0,0,0,0,0
Kenya,2020-02-06,0,0,0,0,0,0,0,0
Kenya,2020-02-07,0,0,0,0,0,0,0,0
Kenya,2020-02-08,0,0,0,0,0,0,0,0
Kenya,2020-02-09,0,0,0,0,0,0,0,0
Kenya,2020-03-01,0,0,0,0,0,0,0,0
Kenya,2020-03-10,0,0,0,0,0,0,0,0
Kenya,2020-03-11,0,0,0,0,0,0,0,0
Kenya,2020-03-12,0,0,0,0,0,0,0,0
Kenya,2020-03-13,1,1,0,0,1,1,0,0
Kenya,2020-03-14,1,1,0,0,0,0,0,0
Kenya,2020-03-15,3,3,0,0,2,2,0,0
Kenya,2020-03-16,3,3,0,0,0,0,0,0
Kenya,2020-03-17,3,3,0,0,0,0,0,0
Kenya,2020-03-18,3,3,0,0,0,0,0,0
Kenya,2020-03-19,7,7,0,0,4,4,0,0
Kenya,2020-03-02,0,0,0,0,0,0,0,0
Kenya,2020-03-20,7,7,0,0,0,0,0,0
Kenya,2020-03-21,7,7,0,0,0,0,0,0
Kenya,2020-03-22,15,15,0,0,8,8,0,0
Kenya,2020-03-03,0,0,0,0,0,0,0,0
Kenya,2020-03-04,0,0,0,0,0,0,0,0
Kenya,2020-03-05,0,0,0,0,0,0,0,0
Kenya,2020-03-06,0,0,0,0,0,0,0,0
Kenya,2020-03-07,0,0,0,0,0,0,0,0
Kenya,2020-03-08,0,0,0,0,0,0,0,0
Kenya,2020-03-09,0,0,0,0,0,0,0,0
"Korea, South",2020-01-23,1,1,0,0,0,0,0,0
"Korea, South",2020-01-24,2,2,0,0,1,1,0,0
"Korea, South",2020-01-25,2,2,0,0,0,0,0,0
"Korea, South",2020-01-26,3,3,0,0,1,1,0,0
"Korea, South",2020-01-27,4,4,0,0,1,1,0,0
"Korea, South",2020-01-28,4,4,0,0,0,0,0,0
"Korea, South",2020-01-29,4,4,0,0,0,0,0,0
"Korea, South",2020-01-30,4,4,0,0,0,0,0,0
"Korea, South",2020-01-31,11,11,0,0,7,7,0,0
"Korea, South",2020-02-01,12,12,0,0,1,1,0,0
"Korea, South",2020-02-10,24,27,0,3,2,2,0,0
"Korea, South",2020-02-11,25,28,0,3,1,1,0,0
"Korea, South",2020-02-12,21,28,0,7,-4,0,0,4
"Korea, South",2020-02-13,21,28,0,7,0,0,0,0
"Korea, South",2020-02-14,21,28,0,7,0,0,0,0
"Korea, South",2020-02-15,19,28,0,9,-2,0,0,2
"Korea, South",2020-02-16,20,29,0,9,1,1,0,0
"Korea, South",2020-02-17,20,30,0,10,0,1,0,1
"Korea, South",2020-02-18,19,31,0,12,-1,1,0,2
"Korea, South",2020-02-19,19,31,0,12,0,0,0,0
"Korea, South",2020-02-02,15,15,0,0,3,3,0,0
"Korea, South",2020-02-20,87,104,1,16,68,73,1,4
"Korea, South",2020-02-21,186,204,2,16,99,100,1,0
"Korea, South",2020-02-22,415,433,2,16,229,229,0,0
"Korea, South",2020-02-23,578,602,6,18,163,169,4,2
"Korea, South",2020-02-24,807,833,8,18,229,231,2,0
"Korea, South",2020-02-25,945,977,10,22,138,144,2,4
"Korea, South",2020-02-26,1227,1261,12,22,282,284,2,0
"Korea, South",2020-02-27,1731,1766,13,22,504,505,1,0
"Korea, South",2020-02-28,2302,2337,13,22,571,571,0,0
"Korea, South",2020-02-29,3107,3150,16,27,805,813,3,5
"Korea, South",2020-02-03,15,15,0,0,0,0,0,0
"Korea, South",2020-02-04,16,16,0,0,1,1,0,0
"Korea, South",2020-02-05,19,19,0,0,3,3,0,0
"Korea, South",2020-02-06,23,23,0,0,4,4,0,0
"Korea, South",2020-02-07,23,24,0,1,0,1,0,1
"Korea, South",2020-02-08,23,24,0,1,0,0,0,0
"Korea, South",2020-02-09,22,25,0,3,-1,1,0,2
"Korea, South",2020-03-01,3689,3736,17,30,582,586,1,3
"Korea, South",2020-03-10,7212,7513,54,247,-95,35,1,129
"Korea, South",2020-03-11,7407,7755,60,288,195,242,6,41
"Korea, South",2020-03-12,7470,7869,66,333,63,114,6,45
"Korea, South",2020-03-13,7403,7979,66,510,-67,110,0,177
"Korea, South",2020-03-14,7504,8086,72,510,101,107,6,0
"Korea, South",2020-03-15,7577,8162,75,510,73,76,3,0
"Korea, South",2020-03-16,7024,8236,75,1137,-553,74,0,627
"Korea, South",2020-03-17,6832,8320,81,1407,-192,84,6,270
"Korea, South",2020-03-18,6789,8413,84,1540,-43,93,3,133
"Korea, South",2020-03-19,6934,8565,91,1540,145,152,7,0
"Korea, South",2020-03-02,4277,4335,28,30,588,599,11,0
"Korea, South",2020-03-20,7018,8652,94,1540,84,87,3,0
"Korea, South",2020-03-21,7157,8799,102,1540,139,147,8,0
"Korea, South",2020-03-22,5884,8897,104,2909,-1273,98,2,1369
"Korea, South",2020-03-03,5128,5186,28,30,851,851,0,0
"Korea, South",2020-03-04,5545,5621,35,41,417,435,7,11
"Korea, South",2020-03-05,6012,6088,35,41,467,467,0,0
"Korea, South",2020-03-06,6416,6593,42,135,404,505,7,94
"Korea, South",2020-03-07,6862,7041,44,135,446,448,2,0
"Korea, South",2020-03-08,7146,7314,50,118,284,273,6,-17
"Korea, South",2020-03-09,7307,7478,53,118,161,164,3,0
Kosovo,2020-01-23,0,0,0,0,0,0,0,0
Kosovo,2020-01-24,0,0,0,0,0,0,0,0
Kosovo,2020-01-25,0,0,0,0,0,0,0,0
Kosovo,2020-01-26,0,0,0,0,0,0,0,0
Kosovo,2020-01-27,0,0,0,0,0,0,0,0
Kosovo,2020-01-28,0,0,0,0,0,0,0,0
Kosovo,2020-01-29,0,0,0,0,0,0,0,0
Kosovo,2020-01-30,0,0,0,0,0,0,0,0
Kosovo,2020-01-31,0,0,0,0,0,0,0,0
Kosovo,2020-02-01,0,0,0,0,0,0,0,0
Kosovo,2020-02-10,0,0,0,0,0,0,0,0
Kosovo,2020-02-11,0,0,0,0,0,0,0,0
Kosovo,2020-02-12,0,0,0,0,0,0,0,0
Kosovo,2020-02-13,0,0,0,0,0,0,0,0
Kosovo,2020-02-14,0,0,0,0,0,0,0,0
Kosovo,2020-02-15,0,0,0,0,0,0,0,0
Kosovo,2020-02-16,0,0,0,0,0,0,0,0
Kosovo,2020-02-17,0,0,0,0,0,0,0,0
Kosovo,2020-02-18,0,0,0,0,0,0,0,0
Kosovo,2020-02-19,0,0,0,0,0,0,0,0
Kosovo,2020-02-02,0,0,0,0,0,0,0,0
Kosovo,2020-02-20,0,0,0,0,0,0,0,0
Kosovo,2020-02-21,0,0,0,0,0,0,0,0
Kosovo,2020-02-22,0,0,0,0,0,0,0,0
Kosovo,2020-02-23,0,0,0,0,0,0,0,0
Kosovo,2020-02-24,0,0,0,0,0,0,0,0
Kosovo,2020-02-25,0,0,0,0,0,0,0,0
Kosovo,2020-02-26,0,0,0,0,0,0,0,0
Kosovo,2020-02-27,0,0,0,0,0,0,0,0
Kosovo,2020-02-28,0,0,0,0,0,0,0,0
Kosovo,2020-02-29,0,0,0,0,0,0,0,0
Kosovo,2020-02-03,0,0,0,0,0,0,0,0
Kosovo,2020-02-04,0,0,0,0,0,0,0,0
Kosovo,2020-02-05,0,0,0,0,0,0,0,0
Kosovo,2020-02-06,0,0,0,0,0,0,0,0
Kosovo,2020-02-07,0,0,0,0,0,0,0,0
Kosovo,2020-02-08,0,0,0,0,0,0,0,0
Kosovo,2020-02-09,0,0,0,0,0,0,0,0
Kosovo,2020-03-01,0,0,0,0,0,0,0,0
Kosovo,2020-03-10,0,0,0,0,0,0,0,0
Kosovo,2020-03-11,0,0,0,0,0,0,0,0
Kosovo,2020-03-12,0,0,0,0,0,0,0,0
Kosovo,2020-03-13,0,0,0,0,0,0,0,0
Kosovo,2020-03-14,0,0,0,0,0,0,0,0
Kosovo,2020-03-15,2,2,0,0,2,2,0,0
Kosovo,2020-03-16,2,2,0,0,0,0,0,0
Kosovo,2020-03-17,2,2,0,0,0,0,0,0
Kosovo,2020-03-18,2,2,0,0,0,0,0,0
Kosovo,2020-03-19,2,2,0,0,0,0,0,0
Kosovo,2020-03-02,0,0,0,0,0,0,0,0
Kosovo,2020-03-20,2,2,0,0,0,0,0,0
Kosovo,2020-03-21,2,2,0,0,0,0,0,0
Kosovo,2020-03-22,2,2,0,0,0,0,0,0
Kosovo,2020-03-03,0,0,0,0,0,0,0,0
Kosovo,2020-03-04,0,0,0,0,0,0,0,0
Kosovo,2020-03-05,0,0,0,0,0,0,0,0
Kosovo,2020-03-06,0,0,0,0,0,0,0,0
Kosovo,2020-03-07,0,0,0,0,0,0,0,0
Kosovo,2020-03-08,0,0,0,0,0,0,0,0
Kosovo,2020-03-09,0,0,0,0,0,0,0,0
Kuwait,2020-01-23,0,0,0,0,0,0,0,0
Kuwait,2020-01-24,0,0,0,0,0,0,0,0
Kuwait,2020-01-25,0,0,0,0,0,0,0,0
Kuwait,2020-01-26,0,0,0,0,0,0,0,0
Kuwait,2020-01-27,0,0,0,0,0,0,0,0
Kuwait,2020-01-28,0,0,0,0,0,0,0,0
Kuwait,2020-01-29,0,0,0,0,0,0,0,0
Kuwait,2020-01-30,0,0,0,0,0,0,0,0
Kuwait,2020-01-31,0,0,0,0,0,0,0,0
Kuwait,2020-02-01,0,0,0,0,0,0,0,0
Kuwait,2020-02-10,0,0,0,0,0,0,0,0
Kuwait,2020-02-11,0,0,0,0,0,0,0,0
Kuwait,2020-02-12,0,0,0,0,0,0,0,0
Kuwait,2020-02-13,0,0,0,0,0,0,0,0
Kuwait,2020-02-14,0,0,0,0,0,0,0,0
Kuwait,2020-02-15,0,0,0,0,0,0,0,0
Kuwait,2020-02-16,0,0,0,0,0,0,0,0
Kuwait,2020-02-17,0,0,0,0,0,0,0,0
Kuwait,2020-02-18,0,0,0,0,0,0,0,0
Kuwait,2020-02-19,0,0,0,0,0,0,0,0
Kuwait,2020-02-02,0,0,0,0,0,0,0,0
Kuwait,2020-02-20,0,0,0,0,0,0,0,0
Kuwait,2020-02-21,0,0,0,0,0,0,0,0
Kuwait,2020-02-22,0,0,0,0,0,0,0,0
Kuwait,2020-02-23,0,0,0,0,0,0,0,0
Kuwait,2020-02-24,1,1,0,0,1,1,0,0
Kuwait,2020-02-25,11,11,0,0,10,10,0,0
Kuwait,2020-02-26,26,26,0,0,15,15,0,0
Kuwait,2020-02-27,43,43,0,0,17,17,0,0
Kuwait,2020-02-28,45,45,0,0,2,2,0,0
Kuwait,2020-02-29,45,45,0,0,0,0,0,0
Kuwait,2020-02-03,0,0,0,0,0,0,0,0
Kuwait,2020-02-04,0,0,0,0,0,0,0,0
Kuwait,2020-02-05,0,0,0,0,0,0,0,0
Kuwait,2020-02-06,0,0,0,0,0,0,0,0
Kuwait,2020-02-07,0,0,0,0,0,0,0,0
Kuwait,2020-02-08,0,0,0,0,0,0,0,0
Kuwait,2020-02-09,0,0,0,0,0,0,0,0
Kuwait,2020-03-01,45,45,0,0,0,0,0,0
Kuwait,2020-03-10,68,69,0,1,5,5,0,0
Kuwait,2020-03-11,70,72,0,2,2,3,0,1
Kuwait,2020-03-12,75,80,0,5,5,8,0,3
Kuwait,2020-03-13,75,80,0,5,0,0,0,0
Kuwait,2020-03-14,99,104,0,5,24,24,0,0
Kuwait,2020-03-15,107,112,0,5,8,8,0,0
Kuwait,2020-03-16,114,123,0,9,7,11,0,4
Kuwait,2020-03-17,121,130,0,9,7,7,0,0
Kuwait,2020-03-18,127,142,0,15,6,12,0,6
Kuwait,2020-03-19,130,148,0,18,3,6,0,3
Kuwait,2020-03-02,56,56,0,0,11,11,0,0
Kuwait,2020-03-20,141,159,0,18,11,11,0,0
Kuwait,2020-03-21,149,176,0,27,8,17,0,9
Kuwait,2020-03-22,161,188,0,27,12,12,0,0
Kuwait,2020-03-03,56,56,0,0,0,0,0,0
Kuwait,2020-03-04,56,56,0,0,0,0,0,0
Kuwait,2020-03-05,58,58,0,0,2,2,0,0
Kuwait,2020-03-06,58,58,0,0,0,0,0,0
Kuwait,2020-03-07,61,61,0,0,3,3,0,0
Kuwait,2020-03-08,63,64,0,1,2,3,0,1
Kuwait,2020-03-09,63,64,0,1,0,0,0,0
Kyrgyzstan,2020-01-23,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-24,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-25,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-26,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-27,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-28,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-29,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-30,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-01-31,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-01,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-10,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-11,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-12,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-13,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-14,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-15,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-16,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-17,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-18,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-19,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-02,0,0,0,0,0,0,0,0
Kyrgyzstan,2020-02-20,0,0,0,0,0,0,0,0
